year,quarter,state,gennme_c,suppression_used,total_prescriptions
2018,1,de,Eszopiclone,FALSE,131
2018,1,de,Eszopiclone,TRUE,0
2018,1,de,Zaleplon,FALSE,31
2018,1,de,Zaleplon,TRUE,0
2018,1,de,Zolpidem Tartrate,FALSE,3828
2018,1,de,Zolpidem Tartrate,TRUE,0
2018,1,fl,Eszopiclone,FALSE,62
2018,1,fl,Eszopiclone,TRUE,0
2018,1,fl,Zaleplon,TRUE,0
2018,1,fl,Zolpidem Tartrate,FALSE,23712
2018,1,fl,Zolpidem Tartrate,TRUE,0
2018,1,ga,Eszopiclone,TRUE,0
2018,1,ga,Zaleplon,FALSE,106
2018,1,ga,Zaleplon,TRUE,0
2018,1,ga,Zolpidem Tartrate,FALSE,13553
2018,1,ga,Zolpidem Tartrate,TRUE,0
2018,1,hi,Eszopiclone,FALSE,14
2018,1,hi,Eszopiclone,TRUE,0
2018,1,hi,Zolpidem Tartrate,FALSE,3258
2018,1,hi,Zolpidem Tartrate,TRUE,0
2018,1,ia,Eszopiclone,FALSE,428
2018,1,ia,Eszopiclone,TRUE,0
2018,1,ia,Zaleplon,FALSE,275
2018,1,ia,Zaleplon,TRUE,0
2018,1,ia,Zolpidem Tartrate,FALSE,4040
2018,1,ia,Zolpidem Tartrate,TRUE,0
2018,1,id,Eszopiclone,FALSE,157
2018,1,id,Eszopiclone,TRUE,0
2018,1,id,Zaleplon,FALSE,41
2018,1,id,Zaleplon,TRUE,0
2018,1,id,Zolpidem Tartrate,FALSE,3175
2018,1,id,Zolpidem Tartrate,TRUE,0
2018,1,il,Eszopiclone,FALSE,254
2018,1,il,Eszopiclone,TRUE,0
2018,1,il,Zaleplon,FALSE,219
2018,1,il,Zaleplon,TRUE,0
2018,1,il,Zolpidem Tartrate,FALSE,15124
2018,1,il,Zolpidem Tartrate,TRUE,0
2018,1,in,Eszopiclone,FALSE,1501
2018,1,in,Eszopiclone,TRUE,0
2018,1,in,Zaleplon,FALSE,296
2018,1,in,Zaleplon,TRUE,0
2018,1,in,Zolpidem Tartrate,FALSE,11826
2018,1,in,Zolpidem Tartrate,TRUE,0
2018,1,ks,Eszopiclone,FALSE,201
2018,1,ks,Eszopiclone,TRUE,0
2018,1,ks,Zaleplon,FALSE,29
2018,1,ks,Zaleplon,TRUE,0
2018,1,ks,Zolpidem Tartrate,FALSE,3740
2018,1,ks,Zolpidem Tartrate,TRUE,0
2018,1,ky,Eszopiclone,FALSE,248
2018,1,ky,Eszopiclone,TRUE,0
2018,1,ky,Zaleplon,FALSE,79
2018,1,ky,Zaleplon,TRUE,0
2018,1,ky,Zolpidem Tartrate,FALSE,12349
2018,1,ky,Zolpidem Tartrate,TRUE,0
2018,1,la,Eszopiclone,FALSE,382
2018,1,la,Eszopiclone,TRUE,0
2018,1,la,Zaleplon,FALSE,437
2018,1,la,Zaleplon,TRUE,0
2018,1,la,Zolpidem Tartrate,FALSE,22892
2018,1,la,Zolpidem Tartrate,TRUE,0
2018,1,ma,Eszopiclone,FALSE,364
2018,1,ma,Eszopiclone,TRUE,0
2018,1,ma,Zaleplon,FALSE,304
2018,1,ma,Zaleplon,TRUE,0
2018,1,ma,Zolpidem Tartrate,FALSE,18186
2018,1,ma,Zolpidem Tartrate,TRUE,0
2018,1,md,Eszopiclone,FALSE,1102
2018,1,md,Eszopiclone,TRUE,0
2018,1,md,Zaleplon,FALSE,405
2018,1,md,Zaleplon,TRUE,0
2018,1,md,Zolpidem Tartrate,FALSE,17618
2018,1,md,Zolpidem Tartrate,TRUE,0
2018,1,me,Eszopiclone,FALSE,49
2018,1,me,Eszopiclone,TRUE,0
2018,1,me,Zaleplon,FALSE,57
2018,1,me,Zaleplon,TRUE,0
2018,1,me,Zolpidem Tartrate,FALSE,1861
2018,1,me,Zolpidem Tartrate,TRUE,0
2018,1,mi,Eszopiclone,FALSE,586
2018,1,mi,Eszopiclone,TRUE,0
2018,1,mi,Zaleplon,FALSE,156
2018,1,mi,Zaleplon,TRUE,0
2018,1,mi,Zolpidem Tartrate,FALSE,21463
2018,1,mi,Zolpidem Tartrate,TRUE,0
2018,1,mn,Eszopiclone,FALSE,1869
2018,1,mn,Eszopiclone,TRUE,0
2018,1,mn,Zaleplon,FALSE,864
2018,1,mn,Zaleplon,TRUE,0
2018,1,mn,Zolpidem Tartrate,FALSE,14296
2018,1,mn,Zolpidem Tartrate,TRUE,0
2018,1,mo,Eszopiclone,FALSE,2413
2018,1,mo,Eszopiclone,TRUE,0
2018,1,mo,Zaleplon,FALSE,374
2018,1,mo,Zaleplon,TRUE,0
2018,1,mo,Zolpidem Tartrate,FALSE,11790
2018,1,mo,Zolpidem Tartrate,TRUE,0
2018,1,ms,Eszopiclone,TRUE,0
2018,1,ms,Zaleplon,FALSE,46
2018,1,ms,Zaleplon,TRUE,0
2018,1,ms,Zolpidem Tartrate,FALSE,2038
2018,1,ms,Zolpidem Tartrate,TRUE,0
2018,1,mt,Eszopiclone,FALSE,184
2018,1,mt,Eszopiclone,TRUE,0
2018,1,mt,Zaleplon,FALSE,17
2018,1,mt,Zaleplon,TRUE,0
2018,1,mt,Zolpidem Tartrate,FALSE,4091
2018,1,mt,Zolpidem Tartrate,TRUE,0
2018,1,nc,Eszopiclone,FALSE,494
2018,1,nc,Eszopiclone,TRUE,0
2018,1,nc,Zaleplon,FALSE,46
2018,1,nc,Zaleplon,TRUE,0
2018,1,nc,Zolpidem Tartrate,FALSE,13654
2018,1,nc,Zolpidem Tartrate,TRUE,0
2018,1,nd,Eszopiclone,FALSE,68
2018,1,nd,Eszopiclone,TRUE,0
2018,1,nd,Zaleplon,TRUE,0
2018,1,nd,Zolpidem Tartrate,FALSE,1236
2018,1,nd,Zolpidem Tartrate,TRUE,0
2018,1,ne,Eszopiclone,FALSE,109
2018,1,ne,Eszopiclone,TRUE,0
2018,1,ne,Zaleplon,FALSE,275
2018,1,ne,Zaleplon,TRUE,0
2018,1,ne,Zolpidem Tartrate,FALSE,3240
2018,1,ne,Zolpidem Tartrate,TRUE,0
2018,1,nh,Eszopiclone,FALSE,20
2018,1,nh,Eszopiclone,TRUE,0
2018,1,nh,Zaleplon,FALSE,74
2018,1,nh,Zaleplon,TRUE,0
2018,1,nh,Zolpidem Tartrate,FALSE,1075
2018,1,nh,Zolpidem Tartrate,TRUE,0
2018,1,nj,Eszopiclone,FALSE,228
2018,1,nj,Eszopiclone,TRUE,0
2018,1,nj,Zaleplon,FALSE,876
2018,1,nj,Zaleplon,TRUE,0
2018,1,nj,Zolpidem Tartrate,FALSE,25311
2018,1,nj,Zolpidem Tartrate,TRUE,0
2018,1,nm,Eszopiclone,FALSE,326
2018,1,nm,Eszopiclone,TRUE,0
2018,1,nm,Zaleplon,FALSE,139
2018,1,nm,Zaleplon,TRUE,0
2018,1,nm,Zolpidem Tartrate,FALSE,7443
2018,1,nm,Zolpidem Tartrate,TRUE,0
2018,1,nv,Eszopiclone,FALSE,84
2018,1,nv,Eszopiclone,TRUE,0
2018,1,nv,Zaleplon,FALSE,195
2018,1,nv,Zaleplon,TRUE,0
2018,1,nv,Zolpidem Tartrate,FALSE,8725
2018,1,nv,Zolpidem Tartrate,TRUE,0
2018,1,ny,Eszopiclone,FALSE,1665
2018,1,ny,Eszopiclone,TRUE,0
2018,1,ny,Zaleplon,FALSE,1227
2018,1,ny,Zaleplon,TRUE,0
2018,1,ny,Zolpidem Tartrate,FALSE,91148
2018,1,ny,Zolpidem Tartrate,TRUE,0
2018,1,oh,Eszopiclone,FALSE,1414
2018,1,oh,Eszopiclone,TRUE,0
2018,1,oh,Zaleplon,FALSE,1099
2018,1,oh,Zaleplon,TRUE,0
2018,1,oh,Zolpidem Tartrate,FALSE,33237
2018,1,oh,Zolpidem Tartrate,TRUE,0
2018,1,ok,Eszopiclone,FALSE,532
2018,1,ok,Eszopiclone,TRUE,0
2018,1,ok,Zaleplon,FALSE,126
2018,1,ok,Zaleplon,TRUE,0
2018,1,ok,Zolpidem Tartrate,FALSE,4966
2018,1,ok,Zolpidem Tartrate,TRUE,0
2018,1,or,Eszopiclone,FALSE,53
2018,1,or,Eszopiclone,TRUE,0
2018,1,or,Zaleplon,FALSE,122
2018,1,or,Zaleplon,TRUE,0
2018,1,or,Zolpidem Tartrate,FALSE,5051
2018,1,or,Zolpidem Tartrate,TRUE,0
2018,1,pa,Eszopiclone,FALSE,967
2018,1,pa,Eszopiclone,TRUE,0
2018,1,pa,Zaleplon,FALSE,1125
2018,1,pa,Zaleplon,TRUE,0
2018,1,pa,Zolpidem Tartrate,FALSE,44020
2018,1,pa,Zolpidem Tartrate,TRUE,0
2018,1,ri,Eszopiclone,FALSE,202
2018,1,ri,Eszopiclone,TRUE,0
2018,1,ri,Zaleplon,FALSE,119
2018,1,ri,Zaleplon,TRUE,0
2018,1,ri,Zolpidem Tartrate,FALSE,4417
2018,1,ri,Zolpidem Tartrate,TRUE,0
2018,1,sc,Eszopiclone,FALSE,128
2018,1,sc,Eszopiclone,TRUE,0
2018,1,sc,Zaleplon,FALSE,102
2018,1,sc,Zaleplon,TRUE,0
2018,1,sc,Zolpidem Tartrate,FALSE,4780
2018,1,sc,Zolpidem Tartrate,TRUE,0
2018,1,sd,Eszopiclone,FALSE,68
2018,1,sd,Eszopiclone,TRUE,0
2018,1,sd,Zaleplon,FALSE,16
2018,1,sd,Zaleplon,TRUE,0
2018,1,sd,Zolpidem Tartrate,FALSE,745
2018,1,sd,Zolpidem Tartrate,TRUE,0
2018,1,tn,Eszopiclone,FALSE,127
2018,1,tn,Eszopiclone,TRUE,0
2018,1,tn,Zaleplon,FALSE,51
2018,1,tn,Zaleplon,TRUE,0
2018,1,tn,Zolpidem Tartrate,FALSE,2599
2018,1,tn,Zolpidem Tartrate,TRUE,0
2018,1,tx,Eszopiclone,FALSE,1284
2018,1,tx,Eszopiclone,TRUE,0
2018,1,tx,Zaleplon,FALSE,190
2018,1,tx,Zaleplon,TRUE,0
2018,1,tx,Zolpidem Tartrate,FALSE,25606
2018,1,tx,Zolpidem Tartrate,TRUE,0
2018,1,ut,Eszopiclone,FALSE,201
2018,1,ut,Eszopiclone,TRUE,0
2018,1,ut,Zaleplon,FALSE,64
2018,1,ut,Zaleplon,TRUE,0
2018,1,ut,Zolpidem Tartrate,FALSE,4268
2018,1,ut,Zolpidem Tartrate,TRUE,0
2018,1,va,Eszopiclone,FALSE,314
2018,1,va,Eszopiclone,TRUE,0
2018,1,va,Zaleplon,FALSE,94
2018,1,va,Zaleplon,TRUE,0
2018,1,va,Zolpidem Tartrate,FALSE,8612
2018,1,va,Zolpidem Tartrate,TRUE,0
2018,1,vt,Eszopiclone,FALSE,155
2018,1,vt,Eszopiclone,TRUE,0
2018,1,vt,Zaleplon,FALSE,70
2018,1,vt,Zaleplon,TRUE,0
2018,1,vt,Zolpidem Tartrate,FALSE,2192
2018,1,vt,Zolpidem Tartrate,TRUE,0
2018,1,wa,Eszopiclone,FALSE,489
2018,1,wa,Eszopiclone,TRUE,0
2018,1,wa,Zaleplon,FALSE,621
2018,1,wa,Zaleplon,TRUE,0
2018,1,wa,Zolpidem Tartrate,FALSE,15513
2018,1,wa,Zolpidem Tartrate,TRUE,0
2018,1,wi,Eszopiclone,FALSE,941
2018,1,wi,Eszopiclone,TRUE,0
2018,1,wi,Zaleplon,FALSE,659
2018,1,wi,Zaleplon,TRUE,0
2018,1,wi,Zolpidem Tartrate,FALSE,17391
2018,1,wi,Zolpidem Tartrate,TRUE,0
2018,1,wv,Eszopiclone,FALSE,31
2018,1,wv,Eszopiclone,TRUE,0
2018,1,wv,Zaleplon,TRUE,0
2018,1,wv,Zolpidem Tartrate,FALSE,5026
2018,1,wv,Zolpidem Tartrate,TRUE,0
2018,1,wy,Eszopiclone,TRUE,0
2018,1,wy,Zaleplon,TRUE,0
2018,1,wy,Zolpidem Tartrate,FALSE,397
2018,1,wy,Zolpidem Tartrate,TRUE,0
2018,2,ak,Eszopiclone,FALSE,185
2018,2,ak,Eszopiclone,TRUE,0
2018,2,ak,Zaleplon,FALSE,26
2018,2,ak,Zaleplon,TRUE,0
2018,2,ak,Zolpidem Tartrate,FALSE,1593
2018,2,ak,Zolpidem Tartrate,TRUE,0
2018,2,al,Eszopiclone,FALSE,439
2018,2,al,Eszopiclone,TRUE,0
2018,2,al,Zaleplon,FALSE,24
2018,2,al,Zaleplon,TRUE,0
2018,2,al,Zolpidem Tartrate,FALSE,3158
2018,2,al,Zolpidem Tartrate,TRUE,0
2018,2,ar,Eszopiclone,TRUE,0
2018,2,ar,Zaleplon,FALSE,471
2018,2,ar,Zaleplon,TRUE,0
2018,2,ar,Zolpidem Tartrate,FALSE,6091
2018,2,ar,Zolpidem Tartrate,TRUE,0
2018,2,az,Eszopiclone,FALSE,1468
2018,2,az,Eszopiclone,TRUE,0
2018,2,az,Zaleplon,FALSE,395
2018,2,az,Zaleplon,TRUE,0
2018,2,az,Zolpidem Tartrate,FALSE,14016
2018,2,az,Zolpidem Tartrate,TRUE,0
2018,2,ca,Eszopiclone,FALSE,2574
2018,2,ca,Eszopiclone,TRUE,0
2018,2,ca,Zaleplon,FALSE,871
2018,2,ca,Zaleplon,TRUE,0
2018,2,ca,Zolpidem Tartrate,FALSE,70049
2018,2,ca,Zolpidem Tartrate,TRUE,0
2018,2,co,Eszopiclone,FALSE,2758
2018,2,co,Eszopiclone,TRUE,0
2018,2,co,Zaleplon,FALSE,477
2018,2,co,Zaleplon,TRUE,0
2018,2,co,Zolpidem Tartrate,FALSE,12572
2018,2,co,Zolpidem Tartrate,TRUE,0
2018,2,ct,Eszopiclone,FALSE,869
2018,2,ct,Eszopiclone,TRUE,0
2018,2,ct,Zaleplon,FALSE,120
2018,2,ct,Zaleplon,TRUE,0
2018,2,ct,Zolpidem Tartrate,FALSE,13974
2018,2,ct,Zolpidem Tartrate,TRUE,0
2018,2,dc,Eszopiclone,TRUE,0
2018,2,dc,Zaleplon,TRUE,0
2018,2,dc,Zolpidem Tartrate,FALSE,1694
2018,2,dc,Zolpidem Tartrate,TRUE,0
2018,2,de,Eszopiclone,FALSE,109
2018,2,de,Eszopiclone,TRUE,0
2018,2,de,Zaleplon,FALSE,56
2018,2,de,Zaleplon,TRUE,0
2018,2,de,Zolpidem Tartrate,FALSE,3763
2018,2,de,Zolpidem Tartrate,TRUE,0
2018,2,fl,Eszopiclone,FALSE,51
2018,2,fl,Eszopiclone,TRUE,0
2018,2,fl,Zaleplon,FALSE,13
2018,2,fl,Zaleplon,TRUE,0
2018,2,fl,Zolpidem Tartrate,FALSE,22976
2018,2,fl,Zolpidem Tartrate,TRUE,0
2018,2,hi,Eszopiclone,FALSE,24
2018,2,hi,Eszopiclone,TRUE,0
2018,2,hi,Zaleplon,TRUE,0
2018,2,hi,Zolpidem Tartrate,FALSE,3158
2018,2,hi,Zolpidem Tartrate,TRUE,0
2018,2,ia,Eszopiclone,FALSE,446
2018,2,ia,Eszopiclone,TRUE,0
2018,2,ia,Zaleplon,FALSE,300
2018,2,ia,Zaleplon,TRUE,0
2018,2,ia,Zolpidem Tartrate,FALSE,4003
2018,2,ia,Zolpidem Tartrate,TRUE,0
2018,2,id,Eszopiclone,FALSE,159
2018,2,id,Eszopiclone,TRUE,0
2018,2,id,Zaleplon,FALSE,25
2018,2,id,Zaleplon,TRUE,0
2018,2,id,Zolpidem Tartrate,FALSE,2970
2018,2,id,Zolpidem Tartrate,TRUE,0
2018,2,il,Eszopiclone,FALSE,243
2018,2,il,Eszopiclone,TRUE,0
2018,2,il,Zaleplon,FALSE,226
2018,2,il,Zaleplon,TRUE,0
2018,2,il,Zolpidem Tartrate,FALSE,16906
2018,2,il,Zolpidem Tartrate,TRUE,0
2018,2,in,Eszopiclone,FALSE,1481
2018,2,in,Eszopiclone,TRUE,0
2018,2,in,Zaleplon,FALSE,289
2018,2,in,Zaleplon,TRUE,0
2018,2,in,Zolpidem Tartrate,FALSE,11246
2018,2,in,Zolpidem Tartrate,TRUE,0
2018,2,ks,Eszopiclone,FALSE,174
2018,2,ks,Eszopiclone,TRUE,0
2018,2,ks,Zaleplon,FALSE,40
2018,2,ks,Zaleplon,TRUE,0
2018,2,ks,Zolpidem Tartrate,FALSE,3626
2018,2,ks,Zolpidem Tartrate,TRUE,0
2018,2,ky,Eszopiclone,FALSE,245
2018,2,ky,Eszopiclone,TRUE,0
2018,2,ky,Zaleplon,FALSE,89
2018,2,ky,Zaleplon,TRUE,0
2018,2,ky,Zolpidem Tartrate,FALSE,11758
2018,2,ky,Zolpidem Tartrate,TRUE,0
2018,2,la,Eszopiclone,FALSE,457
2018,2,la,Eszopiclone,TRUE,0
2018,2,la,Zaleplon,FALSE,412
2018,2,la,Zaleplon,TRUE,0
2018,2,la,Zolpidem Tartrate,FALSE,23424
2018,2,la,Zolpidem Tartrate,TRUE,0
2018,2,ma,Eszopiclone,FALSE,388
2018,2,ma,Eszopiclone,TRUE,0
2018,2,ma,Zaleplon,FALSE,325
2018,2,ma,Zaleplon,TRUE,0
2018,2,ma,Zolpidem Tartrate,FALSE,18950
2018,2,ma,Zolpidem Tartrate,TRUE,0
2018,2,md,Eszopiclone,FALSE,1060
2018,2,md,Eszopiclone,TRUE,0
2018,2,md,Zaleplon,FALSE,383
2018,2,md,Zaleplon,TRUE,0
2018,2,md,Zolpidem Tartrate,FALSE,16637
2018,2,md,Zolpidem Tartrate,TRUE,0
2018,2,me,Eszopiclone,FALSE,85
2018,2,me,Eszopiclone,TRUE,0
2018,2,me,Zaleplon,FALSE,59
2018,2,me,Zaleplon,TRUE,0
2018,2,me,Zolpidem Tartrate,FALSE,1952
2018,2,me,Zolpidem Tartrate,TRUE,0
2018,2,mi,Eszopiclone,FALSE,541
2018,2,mi,Eszopiclone,TRUE,0
2018,2,mi,Zaleplon,FALSE,147
2018,2,mi,Zaleplon,TRUE,0
2018,2,mi,Zolpidem Tartrate,FALSE,19664
2018,2,mi,Zolpidem Tartrate,TRUE,0
2018,2,mn,Eszopiclone,FALSE,1876
2018,2,mn,Eszopiclone,TRUE,0
2018,2,mn,Zaleplon,FALSE,867
2018,2,mn,Zaleplon,TRUE,0
2018,2,mn,Zolpidem Tartrate,FALSE,14193
2018,2,mn,Zolpidem Tartrate,TRUE,0
2018,2,mo,Eszopiclone,FALSE,2410
2018,2,mo,Eszopiclone,TRUE,0
2018,2,mo,Zaleplon,FALSE,339
2018,2,mo,Zaleplon,TRUE,0
2018,2,mo,Zolpidem Tartrate,FALSE,11263
2018,2,mo,Zolpidem Tartrate,TRUE,0
2018,2,ms,Eszopiclone,TRUE,0
2018,2,ms,Zaleplon,FALSE,69
2018,2,ms,Zaleplon,TRUE,0
2018,2,ms,Zolpidem Tartrate,FALSE,1885
2018,2,ms,Zolpidem Tartrate,TRUE,0
2018,2,mt,Eszopiclone,FALSE,198
2018,2,mt,Eszopiclone,TRUE,0
2018,2,mt,Zaleplon,FALSE,38
2018,2,mt,Zaleplon,TRUE,0
2018,2,mt,Zolpidem Tartrate,FALSE,4443
2018,2,mt,Zolpidem Tartrate,TRUE,0
2018,2,nc,Eszopiclone,FALSE,434
2018,2,nc,Eszopiclone,TRUE,0
2018,2,nc,Zaleplon,FALSE,39
2018,2,nc,Zaleplon,TRUE,0
2018,2,nc,Zolpidem Tartrate,FALSE,10872
2018,2,nc,Zolpidem Tartrate,TRUE,0
2018,2,nd,Eszopiclone,FALSE,60
2018,2,nd,Eszopiclone,TRUE,0
2018,2,nd,Zaleplon,TRUE,0
2018,2,nd,Zolpidem Tartrate,FALSE,1186
2018,2,nd,Zolpidem Tartrate,TRUE,0
2018,2,ne,Eszopiclone,FALSE,74
2018,2,ne,Eszopiclone,TRUE,0
2018,2,ne,Zaleplon,FALSE,277
2018,2,ne,Zaleplon,TRUE,0
2018,2,ne,Zolpidem Tartrate,FALSE,3328
2018,2,ne,Zolpidem Tartrate,TRUE,0
2018,2,nh,Eszopiclone,FALSE,39
2018,2,nh,Eszopiclone,TRUE,0
2018,2,nh,Zaleplon,FALSE,64
2018,2,nh,Zaleplon,TRUE,0
2018,2,nh,Zolpidem Tartrate,FALSE,1069
2018,2,nh,Zolpidem Tartrate,TRUE,0
2018,2,nj,Eszopiclone,FALSE,190
2018,2,nj,Eszopiclone,TRUE,0
2018,2,nj,Zaleplon,FALSE,816
2018,2,nj,Zaleplon,TRUE,0
2018,2,nj,Zolpidem Tartrate,FALSE,24742
2018,2,nj,Zolpidem Tartrate,TRUE,0
2018,2,nm,Eszopiclone,FALSE,340
2018,2,nm,Eszopiclone,TRUE,0
2018,2,nm,Zaleplon,FALSE,117
2018,2,nm,Zaleplon,TRUE,0
2018,2,nm,Zolpidem Tartrate,FALSE,6562
2018,2,nm,Zolpidem Tartrate,TRUE,0
2018,2,nv,Eszopiclone,FALSE,62
2018,2,nv,Eszopiclone,TRUE,0
2018,2,nv,Zaleplon,FALSE,173
2018,2,nv,Zaleplon,TRUE,0
2018,2,nv,Zolpidem Tartrate,FALSE,8277
2018,2,nv,Zolpidem Tartrate,TRUE,0
2018,2,ny,Eszopiclone,FALSE,1568
2018,2,ny,Eszopiclone,TRUE,0
2018,2,ny,Zaleplon,FALSE,1179
2018,2,ny,Zaleplon,TRUE,0
2018,2,ny,Zolpidem Tartrate,FALSE,85027
2018,2,ny,Zolpidem Tartrate,TRUE,0
2018,2,oh,Eszopiclone,FALSE,1555
2018,2,oh,Eszopiclone,TRUE,0
2018,2,oh,Zaleplon,FALSE,1131
2018,2,oh,Zaleplon,TRUE,0
2018,2,oh,Zolpidem Tartrate,FALSE,33775
2018,2,oh,Zolpidem Tartrate,TRUE,0
2018,2,ok,Eszopiclone,FALSE,587
2018,2,ok,Eszopiclone,TRUE,0
2018,2,ok,Zaleplon,FALSE,138
2018,2,ok,Zaleplon,TRUE,0
2018,2,ok,Zolpidem Tartrate,FALSE,4815
2018,2,ok,Zolpidem Tartrate,TRUE,0
2018,2,or,Eszopiclone,FALSE,35
2018,2,or,Eszopiclone,TRUE,0
2018,2,or,Zaleplon,FALSE,124
2018,2,or,Zaleplon,TRUE,0
2018,2,or,Zolpidem Tartrate,FALSE,4991
2018,2,or,Zolpidem Tartrate,TRUE,0
2018,2,pa,Eszopiclone,FALSE,1000
2018,2,pa,Eszopiclone,TRUE,0
2018,2,pa,Zaleplon,FALSE,1148
2018,2,pa,Zaleplon,TRUE,0
2018,2,pa,Zolpidem Tartrate,FALSE,42079
2018,2,pa,Zolpidem Tartrate,TRUE,0
2018,2,ri,Eszopiclone,FALSE,207
2018,2,ri,Eszopiclone,TRUE,0
2018,2,ri,Zaleplon,FALSE,142
2018,2,ri,Zaleplon,TRUE,0
2018,2,ri,Zolpidem Tartrate,FALSE,4229
2018,2,ri,Zolpidem Tartrate,TRUE,0
2018,2,sc,Eszopiclone,FALSE,134
2018,2,sc,Eszopiclone,TRUE,0
2018,2,sc,Zaleplon,FALSE,108
2018,2,sc,Zaleplon,TRUE,0
2018,2,sc,Zolpidem Tartrate,FALSE,2786
2018,2,sc,Zolpidem Tartrate,TRUE,0
2018,2,sd,Eszopiclone,FALSE,73
2018,2,sd,Eszopiclone,TRUE,0
2018,2,sd,Zaleplon,FALSE,18
2018,2,sd,Zaleplon,TRUE,0
2018,2,sd,Zolpidem Tartrate,FALSE,740
2018,2,sd,Zolpidem Tartrate,TRUE,0
2018,2,tn,Eszopiclone,FALSE,138
2018,2,tn,Eszopiclone,TRUE,0
2018,2,tn,Zaleplon,FALSE,63
2018,2,tn,Zaleplon,TRUE,0
2018,2,tn,Zolpidem Tartrate,FALSE,2325
2018,2,tn,Zolpidem Tartrate,TRUE,0
2018,2,tx,Eszopiclone,FALSE,1241
2018,2,tx,Eszopiclone,TRUE,0
2018,2,tx,Zaleplon,FALSE,195
2018,2,tx,Zaleplon,TRUE,0
2018,2,tx,Zolpidem Tartrate,FALSE,24796
2018,2,tx,Zolpidem Tartrate,TRUE,0
2018,2,ut,Eszopiclone,FALSE,203
2018,2,ut,Eszopiclone,TRUE,0
2018,2,ut,Zaleplon,FALSE,69
2018,2,ut,Zaleplon,TRUE,0
2018,2,ut,Zolpidem Tartrate,FALSE,4128
2018,2,ut,Zolpidem Tartrate,TRUE,0
2018,2,va,Eszopiclone,FALSE,340
2018,2,va,Eszopiclone,TRUE,0
2018,2,va,Zaleplon,FALSE,63
2018,2,va,Zaleplon,TRUE,0
2018,2,va,Zolpidem Tartrate,FALSE,7779
2018,2,va,Zolpidem Tartrate,TRUE,0
2018,2,vt,Eszopiclone,FALSE,149
2018,2,vt,Eszopiclone,TRUE,0
2018,2,vt,Zaleplon,FALSE,68
2018,2,vt,Zaleplon,TRUE,0
2018,2,vt,Zolpidem Tartrate,FALSE,2016
2018,2,vt,Zolpidem Tartrate,TRUE,0
2018,2,wa,Eszopiclone,FALSE,494
2018,2,wa,Eszopiclone,TRUE,0
2018,2,wa,Zaleplon,FALSE,621
2018,2,wa,Zaleplon,TRUE,0
2018,2,wa,Zolpidem Tartrate,FALSE,14714
2018,2,wa,Zolpidem Tartrate,TRUE,0
2018,2,wi,Eszopiclone,FALSE,1013
2018,2,wi,Eszopiclone,TRUE,0
2018,2,wi,Zaleplon,FALSE,611
2018,2,wi,Zaleplon,TRUE,0
2018,2,wi,Zolpidem Tartrate,FALSE,16476
2018,2,wi,Zolpidem Tartrate,TRUE,0
2018,2,wv,Eszopiclone,FALSE,32
2018,2,wv,Eszopiclone,TRUE,0
2018,2,wv,Zaleplon,TRUE,0
2018,2,wv,Zolpidem Tartrate,FALSE,4567
2018,2,wv,Zolpidem Tartrate,TRUE,0
2018,2,wy,Eszopiclone,TRUE,0
2018,2,wy,Zaleplon,TRUE,0
2018,2,wy,Zolpidem Tartrate,FALSE,378
2018,2,wy,Zolpidem Tartrate,TRUE,0
2018,3,ak,Eszopiclone,FALSE,301
2018,3,ak,Eszopiclone,TRUE,0
2018,3,ak,Zaleplon,FALSE,79
2018,3,ak,Zaleplon,TRUE,0
2018,3,ak,Zolpidem Tartrate,FALSE,2439
2018,3,ak,Zolpidem Tartrate,TRUE,0
2018,3,al,Eszopiclone,FALSE,441
2018,3,al,Eszopiclone,TRUE,0
2018,3,al,Zaleplon,FALSE,34
2018,3,al,Zaleplon,TRUE,0
2018,3,al,Zolpidem Tartrate,FALSE,3104
2018,3,al,Zolpidem Tartrate,TRUE,0
2018,3,ar,Eszopiclone,TRUE,0
2018,3,ar,Zaleplon,FALSE,471
2018,3,ar,Zaleplon,TRUE,0
2018,3,ar,Zolpidem Tartrate,FALSE,5989
2018,3,ar,Zolpidem Tartrate,TRUE,0
2018,3,az,Eszopiclone,FALSE,1107
2018,3,az,Eszopiclone,TRUE,0
2018,3,az,Zaleplon,FALSE,311
2018,3,az,Zaleplon,TRUE,0
2018,3,az,Zolpidem Tartrate,FALSE,13505
2018,3,az,Zolpidem Tartrate,TRUE,0
2018,3,ca,Eszopiclone,FALSE,2650
2018,3,ca,Eszopiclone,TRUE,0
2018,3,ca,Zaleplon,FALSE,772
2018,3,ca,Zaleplon,TRUE,0
2018,3,ca,Zolpidem Tartrate,FALSE,66188
2018,3,ca,Zolpidem Tartrate,TRUE,0
2018,3,co,Eszopiclone,FALSE,2526
2018,3,co,Eszopiclone,TRUE,0
2018,3,co,Zaleplon,FALSE,431
2018,3,co,Zaleplon,TRUE,0
2018,3,co,Zolpidem Tartrate,FALSE,11720
2018,3,co,Zolpidem Tartrate,TRUE,0
2018,3,ct,Eszopiclone,FALSE,854
2018,3,ct,Eszopiclone,TRUE,0
2018,3,ct,Zaleplon,FALSE,92
2018,3,ct,Zaleplon,TRUE,0
2018,3,ct,Zolpidem Tartrate,FALSE,13506
2018,3,ct,Zolpidem Tartrate,TRUE,0
