year,gennme,prodnme,state,quarter,suppression,totalRX
2020,Eszopiclone,LUNESTA,ID,2,T,0
2020,Zaleplon,ZALEPLON,ID,2,F,33
2020,Zaleplon,ZALEPLON,ID,2,T,0
2020,Zolpidem Tartrate,AMBIEN,ID,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,2,F,4244
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,2,T,0
2020,Eszopiclone,ESZOPICLONE,ID,3,F,347
2020,Eszopiclone,ESZOPICLONE,ID,3,T,0
2020,Eszopiclone,LUNESTA,ID,3,T,0
2020,Zaleplon,ZALEPLON,ID,3,F,22
2020,Zaleplon,ZALEPLON,ID,3,T,0
2020,Zolpidem Tartrate,AMBIEN,ID,3,T,0
2020,Zolpidem Tartrate,EDLUAR,ID,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,3,F,4527
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,3,T,0
2020,Eszopiclone,ESZOPICLONE,ID,4,F,416
2020,Eszopiclone,ESZOPICLONE,ID,4,T,0
2020,Zaleplon,ZALEPLON,ID,4,F,45
2020,Zaleplon,ZALEPLON,ID,4,T,0
2020,Zolpidem Tartrate,AMBIEN,ID,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,4,F,4712
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,4,T,0
2020,Eszopiclone,ESZOPICLONE,IL,1,F,261
2020,Eszopiclone,ESZOPICLONE,IL,1,T,0
2020,Zaleplon,ZALEPLON,IL,1,F,109
2020,Zaleplon,ZALEPLON,IL,1,T,0
2020,Zolpidem Tartrate,AMBIEN,IL,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,IL,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,1,F,15768
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,1,T,0
2020,Eszopiclone,ESZOPICLONE,IL,2,F,239
2020,Eszopiclone,ESZOPICLONE,IL,2,T,0
2020,Eszopiclone,LUNESTA,IL,2,T,0
2020,Zaleplon,ZALEPLON,IL,2,F,87
2020,Zaleplon,ZALEPLON,IL,2,T,0
2020,Zolpidem Tartrate,AMBIEN,IL,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,IL,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,2,F,15596
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,2,T,0
2020,Eszopiclone,ESZOPICLONE,IL,3,F,168
2020,Eszopiclone,ESZOPICLONE,IL,3,T,0
2020,Zaleplon,ZALEPLON,IL,3,F,59
2020,Zaleplon,ZALEPLON,IL,3,T,0
2020,Zolpidem Tartrate,AMBIEN,IL,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,3,F,16563
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,3,T,0
2020,Eszopiclone,ESZOPICLONE,IL,4,F,75
2020,Eszopiclone,ESZOPICLONE,IL,4,T,0
2020,Zaleplon,ZALEPLON,IL,4,F,17
2020,Zaleplon,ZALEPLON,IL,4,T,0
2020,Zolpidem Tartrate,AMBIEN,IL,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,IL,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,4,F,9581
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,4,T,0
2020,Eszopiclone,ESZOPICLONE,IN,1,F,1656
2020,Eszopiclone,ESZOPICLONE,IN,1,T,0
2020,Zaleplon,ZALEPLON,IN,1,F,268
2020,Zaleplon,ZALEPLON,IN,1,T,0
2020,Zolpidem Tartrate,EDLUAR,IN,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,1,F,9803
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,1,T,0
2020,Eszopiclone,ESZOPICLONE,IN,2,F,1789
2020,Eszopiclone,ESZOPICLONE,IN,2,T,0
2020,Zaleplon,ZALEPLON,IN,2,F,223
2020,Zaleplon,ZALEPLON,IN,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,2,F,10299
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,2,T,0
2020,Eszopiclone,ESZOPICLONE,IN,3,F,2002
2020,Eszopiclone,ESZOPICLONE,IN,3,T,0
2020,Zaleplon,ZALEPLON,IN,3,F,227
2020,Zaleplon,ZALEPLON,IN,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,3,F,10972
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,3,T,0
2020,Eszopiclone,ESZOPICLONE,IN,4,F,1829
2020,Eszopiclone,ESZOPICLONE,IN,4,T,0
2020,Zaleplon,ZALEPLON,IN,4,F,213
2020,Zaleplon,ZALEPLON,IN,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,4,F,9976
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,4,T,0
2020,Eszopiclone,ESZOPICLONE,KS,1,F,168
2020,Eszopiclone,ESZOPICLONE,KS,1,T,0
2020,Zaleplon,ZALEPLON,KS,1,F,24
2020,Zaleplon,ZALEPLON,KS,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,1,F,2872
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,1,T,0
2020,Eszopiclone,ESZOPICLONE,KS,2,F,252
2020,Eszopiclone,ESZOPICLONE,KS,2,T,0
2020,Zaleplon,ZALEPLON,KS,2,F,44
2020,Zaleplon,ZALEPLON,KS,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,2,F,2854
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,2,T,0
2020,Eszopiclone,ESZOPICLONE,KS,3,F,266
2020,Eszopiclone,ESZOPICLONE,KS,3,T,0
2020,Zaleplon,ZALEPLON,KS,3,F,32
2020,Zaleplon,ZALEPLON,KS,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,3,F,2797
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,3,T,0
2020,Eszopiclone,ESZOPICLONE,KS,4,F,68
2020,Eszopiclone,ESZOPICLONE,KS,4,T,0
2020,Zaleplon,ZALEPLON,KS,4,F,15
2020,Zaleplon,ZALEPLON,KS,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,4,F,1756
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,4,T,0
2020,Eszopiclone,ESZOPICLONE,KY,1,F,378
2020,Eszopiclone,ESZOPICLONE,KY,1,T,0
2020,Eszopiclone,LUNESTA,KY,1,T,0
2020,Zaleplon,ZALEPLON,KY,1,F,65
2020,Zaleplon,ZALEPLON,KY,1,T,0
2020,Zolpidem Tartrate,AMBIEN,KY,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,KY,1,T,0
2020,Zolpidem Tartrate,EDLUAR,KY,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,1,F,9294
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,1,T,0
2020,Eszopiclone,ESZOPICLONE,KY,2,F,433
2020,Eszopiclone,ESZOPICLONE,KY,2,T,0
2020,Eszopiclone,LUNESTA,KY,2,T,0
2020,Zaleplon,ZALEPLON,KY,2,F,88
2020,Zaleplon,ZALEPLON,KY,2,T,0
2020,Zolpidem Tartrate,AMBIEN,KY,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,KY,2,T,0
2020,Zolpidem Tartrate,EDLUAR,KY,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,2,F,9394
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,2,T,0
2020,Eszopiclone,ESZOPICLONE,KY,3,F,441
2020,Eszopiclone,ESZOPICLONE,KY,3,T,0
2020,Eszopiclone,LUNESTA,KY,3,T,0
2020,Zaleplon,ZALEPLON,KY,3,F,64
2020,Zaleplon,ZALEPLON,KY,3,T,0
2020,Zolpidem Tartrate,AMBIEN,KY,3,T,0
2020,Zolpidem Tartrate,EDLUAR,KY,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,3,F,9936
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,3,T,0
2020,Eszopiclone,ESZOPICLONE,KY,4,F,435
2020,Eszopiclone,ESZOPICLONE,KY,4,T,0
2020,Eszopiclone,LUNESTA,KY,4,T,0
2020,Zaleplon,ZALEPLON,KY,4,F,73
2020,Zaleplon,ZALEPLON,KY,4,T,0
2020,Zolpidem Tartrate,AMBIEN,KY,4,T,0
2020,Zolpidem Tartrate,EDLUAR,KY,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,4,F,9729
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,4,T,0
2020,Eszopiclone,ESZOPICLONE,LA,1,F,601
2020,Eszopiclone,ESZOPICLONE,LA,1,T,0
2020,Zaleplon,ZALEPLON,LA,1,F,80
2020,Zaleplon,ZALEPLON,LA,1,T,0
2020,Zolpidem Tartrate,AMBIEN,LA,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,LA,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,1,F,21072
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,1,T,0
2020,Zolpidem Tartrate,ZOLPIMIST,LA,1,T,0
2020,Eszopiclone,ESZOPICLONE,LA,2,F,720
2020,Eszopiclone,ESZOPICLONE,LA,2,T,0
2020,Zaleplon,ZALEPLON,LA,2,F,109
2020,Zaleplon,ZALEPLON,LA,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,LA,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,2,F,21846
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,2,T,0
2020,Eszopiclone,ESZOPICLONE,LA,3,F,711
2020,Eszopiclone,ESZOPICLONE,LA,3,T,0
2020,Zaleplon,ZALEPLON,LA,3,F,80
2020,Zaleplon,ZALEPLON,LA,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,LA,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,3,F,22291
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,3,T,0
2020,Eszopiclone,ESZOPICLONE,LA,4,F,762
2020,Eszopiclone,ESZOPICLONE,LA,4,T,0
2020,Zaleplon,ZALEPLON,LA,4,F,86
2020,Zaleplon,ZALEPLON,LA,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,LA,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,4,F,22925
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,4,T,0
2020,Eszopiclone,ESZOPICLONE,MA,1,F,660
2020,Eszopiclone,ESZOPICLONE,MA,1,T,0
2020,Eszopiclone,LUNESTA,MA,1,T,0
2020,Zaleplon,ZALEPLON,MA,1,F,295
2020,Zaleplon,ZALEPLON,MA,1,T,0
2020,Zolpidem Tartrate,AMBIEN,MA,1,F,16
2020,Zolpidem Tartrate,AMBIEN,MA,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MA,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,1,F,16598
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,1,T,0
2020,Eszopiclone,ESZOPICLONE,MA,2,F,736
2020,Eszopiclone,ESZOPICLONE,MA,2,T,0
2020,Eszopiclone,LUNESTA,MA,2,T,0
2020,Zaleplon,ZALEPLON,MA,2,F,273
2020,Zaleplon,ZALEPLON,MA,2,T,0
2020,Zolpidem Tartrate,AMBIEN,MA,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MA,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,2,F,15897
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,2,T,0
2020,Eszopiclone,ESZOPICLONE,MA,3,F,802
2020,Eszopiclone,ESZOPICLONE,MA,3,T,0
2020,Eszopiclone,LUNESTA,MA,3,T,0
2020,Zaleplon,ZALEPLON,MA,3,F,231
2020,Zaleplon,ZALEPLON,MA,3,T,0
2020,Zolpidem Tartrate,AMBIEN,MA,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MA,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,3,F,16124
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,3,T,0
2020,Eszopiclone,ESZOPICLONE,MA,4,F,880
2020,Eszopiclone,ESZOPICLONE,MA,4,T,0
2020,Eszopiclone,LUNESTA,MA,4,T,0
2020,Zaleplon,ZALEPLON,MA,4,F,252
2020,Zaleplon,ZALEPLON,MA,4,T,0
2020,Zolpidem Tartrate,AMBIEN,MA,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MA,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,4,F,16247
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,4,T,0
2020,Eszopiclone,ESZOPICLONE,MD,1,F,997
2020,Eszopiclone,ESZOPICLONE,MD,1,T,0
2020,Zaleplon,ZALEPLON,MD,1,F,223
2020,Zaleplon,ZALEPLON,MD,1,T,0
2020,Zolpidem Tartrate,EDLUAR,MD,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,1,F,12694
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,1,T,0
2020,Eszopiclone,ESZOPICLONE,MD,2,F,1287
2020,Eszopiclone,ESZOPICLONE,MD,2,T,0
2020,Zaleplon,ZALEPLON,MD,2,F,247
2020,Zaleplon,ZALEPLON,MD,2,T,0
2020,Zolpidem Tartrate,AMBIEN,MD,2,T,0
2020,Zolpidem Tartrate,EDLUAR,MD,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,2,F,13899
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,2,T,0
2020,Eszopiclone,ESZOPICLONE,MD,3,F,1521
2020,Eszopiclone,ESZOPICLONE,MD,3,T,0
2020,Zaleplon,ZALEPLON,MD,3,F,234
2020,Zaleplon,ZALEPLON,MD,3,T,0
2020,Zolpidem Tartrate,AMBIEN,MD,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MD,3,T,0
2020,Zolpidem Tartrate,EDLUAR,MD,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,3,F,15360
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,3,T,0
2020,Eszopiclone,ESZOPICLONE,MD,4,F,1506
2020,Eszopiclone,ESZOPICLONE,MD,4,T,0
2020,Zaleplon,ZALEPLON,MD,4,F,211
2020,Zaleplon,ZALEPLON,MD,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MD,4,T,0
2020,Zolpidem Tartrate,EDLUAR,MD,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,4,F,14249
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,4,T,0
2020,Eszopiclone,ESZOPICLONE,ME,1,F,94
2020,Eszopiclone,ESZOPICLONE,ME,1,T,0
2020,Eszopiclone,LUNESTA,ME,1,T,0
2020,Zaleplon,ZALEPLON,ME,1,F,40
2020,Zaleplon,ZALEPLON,ME,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,1,F,1886
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,1,T,0
2020,Eszopiclone,ESZOPICLONE,ME,2,F,127
2020,Eszopiclone,ESZOPICLONE,ME,2,T,0
2020,Eszopiclone,LUNESTA,ME,2,T,0
2020,Zaleplon,ZALEPLON,ME,2,F,34
2020,Zaleplon,ZALEPLON,ME,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,2,F,1929
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,2,T,0
2020,Eszopiclone,ESZOPICLONE,ME,3,F,146
2020,Eszopiclone,ESZOPICLONE,ME,3,T,0
2020,Eszopiclone,LUNESTA,ME,3,T,0
2020,Zaleplon,ZALEPLON,ME,3,F,56
2020,Zaleplon,ZALEPLON,ME,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,3,F,2069
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,3,T,0
2020,Eszopiclone,ESZOPICLONE,ME,4,F,112
2020,Eszopiclone,ESZOPICLONE,ME,4,T,0
2020,Eszopiclone,LUNESTA,ME,4,T,0
2020,Zaleplon,ZALEPLON,ME,4,F,47
2020,Zaleplon,ZALEPLON,ME,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,4,F,1982
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,4,T,0
2020,Eszopiclone,ESZOPICLONE,MI,1,F,716
2020,Eszopiclone,ESZOPICLONE,MI,1,T,0
2020,Eszopiclone,LUNESTA,MI,1,T,0
2020,Zaleplon,ZALEPLON,MI,1,F,84
2020,Zaleplon,ZALEPLON,MI,1,T,0
2020,Zolpidem Tartrate,AMBIEN,MI,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MI,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,1,F,14303
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,1,T,0
2020,Eszopiclone,ESZOPICLONE,MI,2,F,973
2020,Eszopiclone,ESZOPICLONE,MI,2,T,0
2020,Eszopiclone,LUNESTA,MI,2,T,0
2020,Zaleplon,ZALEPLON,MI,2,F,98
2020,Zaleplon,ZALEPLON,MI,2,T,0
2020,Zolpidem Tartrate,AMBIEN,MI,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MI,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,2,F,14201
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,2,T,0
2020,Eszopiclone,ESZOPICLONE,MI,3,F,1192
2020,Eszopiclone,ESZOPICLONE,MI,3,T,0
2020,Eszopiclone,LUNESTA,MI,3,T,0
2020,Zaleplon,ZALEPLON,MI,3,F,94
2020,Zaleplon,ZALEPLON,MI,3,T,0
2020,Zolpidem Tartrate,AMBIEN,MI,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MI,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,3,F,14640
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,3,T,0
2020,Eszopiclone,ESZOPICLONE,MI,4,F,1331
2020,Eszopiclone,ESZOPICLONE,MI,4,T,0
2020,Eszopiclone,LUNESTA,MI,4,T,0
2020,Zaleplon,ZALEPLON,MI,4,F,66
2020,Zaleplon,ZALEPLON,MI,4,T,0
2020,Zolpidem Tartrate,AMBIEN,MI,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MI,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,4,F,15209
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,4,T,0
2020,Eszopiclone,ESZOPICLONE,MN,1,F,2104
2020,Eszopiclone,ESZOPICLONE,MN,1,T,0
2020,Eszopiclone,LUNESTA,MN,1,T,0
2020,Zaleplon,ZALEPLON,MN,1,F,772
2020,Zaleplon,ZALEPLON,MN,1,T,0
2020,Zolpidem Tartrate,AMBIEN,MN,1,F,22
2020,Zolpidem Tartrate,AMBIEN,MN,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MN,1,F,17
2020,Zolpidem Tartrate,AMBIEN CR,MN,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,1,F,11433
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,1,T,0
2020,Eszopiclone,ESZOPICLONE,MN,2,F,2119
2020,Eszopiclone,ESZOPICLONE,MN,2,T,0
2020,Eszopiclone,LUNESTA,MN,2,T,0
2020,Zaleplon,ZALEPLON,MN,2,F,702
2020,Zaleplon,ZALEPLON,MN,2,T,0
2020,Zolpidem Tartrate,AMBIEN,MN,2,F,17
2020,Zolpidem Tartrate,AMBIEN,MN,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MN,2,T,0
2020,Zolpidem Tartrate,EDLUAR,MN,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,2,F,10191
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,2,T,0
2020,Eszopiclone,ESZOPICLONE,MN,3,F,2311
2020,Eszopiclone,ESZOPICLONE,MN,3,T,0
2020,Eszopiclone,LUNESTA,MN,3,T,0
2020,Zaleplon,ZALEPLON,MN,3,F,765
2020,Zaleplon,ZALEPLON,MN,3,T,0
2020,Zolpidem Tartrate,AMBIEN,MN,3,F,21
2020,Zolpidem Tartrate,AMBIEN,MN,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MN,3,F,14
2020,Zolpidem Tartrate,AMBIEN CR,MN,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,3,F,11545
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,3,T,0
2020,Eszopiclone,ESZOPICLONE,MN,4,F,2358
2020,Eszopiclone,ESZOPICLONE,MN,4,T,0
2020,Eszopiclone,LUNESTA,MN,4,T,0
2020,Zaleplon,ZALEPLON,MN,4,F,733
2020,Zaleplon,ZALEPLON,MN,4,T,0
2020,Zolpidem Tartrate,AMBIEN,MN,4,F,26
2020,Zolpidem Tartrate,AMBIEN,MN,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,MN,4,F,19
2020,Zolpidem Tartrate,AMBIEN CR,MN,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,4,F,11480
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,4,T,0
2020,Eszopiclone,ESZOPICLONE,MO,1,F,1864
2020,Eszopiclone,ESZOPICLONE,MO,1,T,0
2020,Eszopiclone,LUNESTA,MO,1,T,0
2020,Zaleplon,ZALEPLON,MO,1,F,334
2020,Zaleplon,ZALEPLON,MO,1,T,0
2020,Zolpidem Tartrate,AMBIEN,MO,1,T,0
2020,Zolpidem Tartrate,EDLUAR,MO,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,1,F,8110
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,1,T,0
2020,Eszopiclone,ESZOPICLONE,MO,2,F,1869
2020,Eszopiclone,ESZOPICLONE,MO,2,T,0
2020,Eszopiclone,LUNESTA,MO,2,T,0
2020,Zaleplon,ZALEPLON,MO,2,F,301
2020,Zaleplon,ZALEPLON,MO,2,T,0
2020,Zolpidem Tartrate,AMBIEN,MO,2,T,0
2020,Zolpidem Tartrate,EDLUAR,MO,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,2,F,7583
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,2,T,0
2020,Eszopiclone,ESZOPICLONE,MO,3,F,2173
2020,Eszopiclone,ESZOPICLONE,MO,3,T,0
2020,Zaleplon,ZALEPLON,MO,3,F,339
2020,Zaleplon,ZALEPLON,MO,3,T,0
2020,Zolpidem Tartrate,AMBIEN,MO,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,3,F,8181
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,3,T,0
2020,Eszopiclone,ESZOPICLONE,MO,4,F,2104
2020,Eszopiclone,ESZOPICLONE,MO,4,T,0
2020,Zaleplon,ZALEPLON,MO,4,F,284
2020,Zaleplon,ZALEPLON,MO,4,T,0
2020,Zolpidem Tartrate,AMBIEN,MO,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,4,F,7547
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,4,T,0
2020,Eszopiclone,ESZOPICLONE,MS,1,F,13
2020,Eszopiclone,ESZOPICLONE,MS,1,T,0
2020,Eszopiclone,LUNESTA,MS,1,T,0
2020,Zaleplon,ZALEPLON,MS,1,F,17
2020,Zaleplon,ZALEPLON,MS,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,1,F,1395
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,1,T,0
2020,Eszopiclone,ESZOPICLONE,MS,2,T,0
2020,Eszopiclone,LUNESTA,MS,2,T,0
2020,Zaleplon,ZALEPLON,MS,2,F,51
2020,Zaleplon,ZALEPLON,MS,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,2,F,1393
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,2,T,0
2020,Eszopiclone,ESZOPICLONE,MS,3,T,0
2020,Eszopiclone,LUNESTA,MS,3,T,0
2020,Zaleplon,ZALEPLON,MS,3,F,61
2020,Zaleplon,ZALEPLON,MS,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,3,F,1319
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,3,T,0
2020,Eszopiclone,ESZOPICLONE,MS,4,T,0
2020,Eszopiclone,LUNESTA,MS,4,T,0
2020,Zaleplon,ZALEPLON,MS,4,F,41
2020,Zaleplon,ZALEPLON,MS,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,4,F,1357
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,4,T,0
2020,Eszopiclone,ESZOPICLONE,MT,1,F,148
2020,Eszopiclone,ESZOPICLONE,MT,1,T,0
2020,Zaleplon,ZALEPLON,MT,1,F,21
2020,Zaleplon,ZALEPLON,MT,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,1,F,3644
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,1,T,0
2020,Eszopiclone,ESZOPICLONE,MT,2,F,170
2020,Eszopiclone,ESZOPICLONE,MT,2,T,0
2020,Zaleplon,ZALEPLON,MT,2,F,21
2020,Zaleplon,ZALEPLON,MT,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,2,F,3511
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,2,T,0
2020,Eszopiclone,ESZOPICLONE,MT,3,F,256
2020,Eszopiclone,ESZOPICLONE,MT,3,T,0
2020,Zaleplon,ZALEPLON,MT,3,F,18
2020,Zaleplon,ZALEPLON,MT,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,3,F,3571
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,3,T,0
2020,Eszopiclone,ESZOPICLONE,MT,4,F,262
2020,Eszopiclone,ESZOPICLONE,MT,4,T,0
2020,Zaleplon,ZALEPLON,MT,4,F,22
2020,Zaleplon,ZALEPLON,MT,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,4,F,3477
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,4,T,0
2020,Eszopiclone,ESZOPICLONE,NC,1,F,364
2020,Eszopiclone,ESZOPICLONE,NC,1,T,0
2020,Eszopiclone,LUNESTA,NC,1,T,0
2020,Zaleplon,ZALEPLON,NC,1,F,30
2020,Zaleplon,ZALEPLON,NC,1,T,0
2020,Zolpidem Tartrate,AMBIEN,NC,1,F,16
2020,Zolpidem Tartrate,AMBIEN CR,NC,1,F,15
