year,gennme,prodnme,state,quarter,totalRXImputed
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OH,2,33838
2018,Eszopiclone,ESZOPICLONE,OH,3,1718
2018,Eszopiclone,LUNESTA,OH,3,10
2018,Zaleplon,ZALEPLON,OH,3,1042
2018,Zolpidem Tartrate,AMBIEN,OH,3,20
2018,Zolpidem Tartrate,AMBIEN CR,OH,3,17
2018,Zolpidem Tartrate,EDLUAR,OH,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OH,3,29717
2018,Zolpidem Tartrate,ZOLPIMIST,OH,3,10
2018,Eszopiclone,ESZOPICLONE,OH,4,1707
2018,Eszopiclone,LUNESTA,OH,4,20
2018,Zaleplon,SONATA,OH,4,10
2018,Zaleplon,ZALEPLON,OH,4,1001
2018,Zolpidem Tartrate,AMBIEN,OH,4,34
2018,Zolpidem Tartrate,AMBIEN CR,OH,4,17
2018,Zolpidem Tartrate,EDLUAR,OH,4,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OH,4,28283
2018,Zolpidem Tartrate,ZOLPIMIST,OH,4,10
2018,Eszopiclone,ESZOPICLONE,OK,1,692
2018,Zaleplon,ZALEPLON,OK,1,166
2018,Zolpidem Tartrate,AMBIEN CR,OK,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OK,1,5046
2018,Eszopiclone,ESZOPICLONE,OK,2,727
2018,Zaleplon,ZALEPLON,OK,2,178
2018,Zolpidem Tartrate,AMBIEN CR,OK,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OK,2,4895
2018,Eszopiclone,ESZOPICLONE,OK,3,700
2018,Zaleplon,ZALEPLON,OK,3,172
2018,Zolpidem Tartrate,AMBIEN CR,OK,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OK,3,4545
2018,Eszopiclone,ESZOPICLONE,OK,4,757
2018,Zaleplon,ZALEPLON,OK,4,166
2018,Zolpidem Tartrate,AMBIEN CR,OK,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OK,4,4415
2018,Eszopiclone,ESZOPICLONE,OR,1,233
2018,Zaleplon,ZALEPLON,OR,1,142
2018,Zolpidem Tartrate,AMBIEN CR,OR,1,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OR,1,5341
2018,Eszopiclone,ESZOPICLONE,OR,2,205
2018,Zaleplon,ZALEPLON,OR,2,184
2018,Zolpidem Tartrate,AMBIEN,OR,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OR,2,5281
2018,Eszopiclone,ESZOPICLONE,OR,3,250
2018,Zaleplon,ZALEPLON,OR,3,177
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OR,3,4945
2018,Eszopiclone,ESZOPICLONE,OR,4,225
2018,Zaleplon,ZALEPLON,OR,4,162
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OR,4,4859
2018,Eszopiclone,ESZOPICLONE,PA,1,1104
2018,Eszopiclone,LUNESTA,PA,1,23
2018,Zaleplon,ZALEPLON,PA,1,1135
2018,Zolpidem Tartrate,AMBIEN,PA,1,32
2018,Zolpidem Tartrate,AMBIEN CR,PA,1,12
2018,Zolpidem Tartrate,EDLUAR,PA,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,PA,1,44107
2018,Eszopiclone,ESZOPICLONE,PA,2,1180
2018,Eszopiclone,LUNESTA,PA,2,20
2018,Zaleplon,ZALEPLON,PA,2,1188
2018,Zolpidem Tartrate,AMBIEN,PA,2,39
2018,Zolpidem Tartrate,AMBIEN CR,PA,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,PA,2,42244
2018,Eszopiclone,ESZOPICLONE,PA,3,1171
2018,Eszopiclone,LUNESTA,PA,3,20
2018,Zaleplon,ZALEPLON,PA,3,1164
2018,Zolpidem Tartrate,AMBIEN,PA,3,31
2018,Zolpidem Tartrate,AMBIEN CR,PA,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,PA,3,40391
2018,Eszopiclone,ESZOPICLONE,PA,4,1196
2018,Eszopiclone,LUNESTA,PA,4,20
2018,Zaleplon,SONATA,PA,4,10
2018,Zaleplon,ZALEPLON,PA,4,1005
2018,Zolpidem Tartrate,AMBIEN,PA,4,24
2018,Zolpidem Tartrate,AMBIEN CR,PA,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,PA,4,39056
2018,Eszopiclone,ESZOPICLONE,RI,1,322
2018,Zaleplon,ZALEPLON,RI,1,169
2018,Zolpidem Tartrate,AMBIEN,RI,1,10
2018,Zolpidem Tartrate,AMBIEN CR,RI,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,RI,1,4657
2018,Eszopiclone,ESZOPICLONE,RI,2,327
2018,Zaleplon,ZALEPLON,RI,2,182
2018,Zolpidem Tartrate,AMBIEN,RI,2,10
2018,Zolpidem Tartrate,AMBIEN CR,RI,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,RI,2,4469
2018,Eszopiclone,ESZOPICLONE,RI,3,334
2018,Zaleplon,ZALEPLON,RI,3,192
2018,Zolpidem Tartrate,AMBIEN CR,RI,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,RI,3,4457
2018,Eszopiclone,ESZOPICLONE,RI,4,310
2018,Zaleplon,ZALEPLON,RI,4,173
2018,Zolpidem Tartrate,AMBIEN CR,RI,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,RI,4,4311
2018,Eszopiclone,ESZOPICLONE,SC,1,338
2018,Eszopiclone,LUNESTA,SC,1,10
2018,Zaleplon,ZALEPLON,SC,1,142
2018,Zolpidem Tartrate,AMBIEN,SC,1,10
2018,Zolpidem Tartrate,EDLUAR,SC,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SC,1,5000
2018,Eszopiclone,ESZOPICLONE,SC,2,354
2018,Eszopiclone,LUNESTA,SC,2,10
2018,Zaleplon,ZALEPLON,SC,2,158
2018,Zolpidem Tartrate,AMBIEN,SC,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SC,2,3036
2018,Eszopiclone,ESZOPICLONE,SC,3,335
2018,Eszopiclone,LUNESTA,SC,3,10
2018,Zaleplon,ZALEPLON,SC,3,143
2018,Zolpidem Tartrate,AMBIEN,SC,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SC,3,2863
2018,Eszopiclone,ESZOPICLONE,SC,4,362
2018,Eszopiclone,LUNESTA,SC,4,10
2018,Zaleplon,ZALEPLON,SC,4,129
2018,Zolpidem Tartrate,AMBIEN,SC,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SC,4,2776
2018,Eszopiclone,ESZOPICLONE,SD,1,238
2018,Eszopiclone,LUNESTA,SD,1,10
2018,Zaleplon,ZALEPLON,SD,1,46
2018,Zolpidem Tartrate,AMBIEN,SD,1,20
2018,Zolpidem Tartrate,AMBIEN CR,SD,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SD,1,885
2018,Eszopiclone,ESZOPICLONE,SD,2,203
2018,Zaleplon,ZALEPLON,SD,2,48
2018,Zolpidem Tartrate,AMBIEN,SD,2,20
2018,Zolpidem Tartrate,AMBIEN CR,SD,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SD,2,900
2018,Eszopiclone,ESZOPICLONE,SD,3,190
2018,Zaleplon,SONATA,SD,3,10
2018,Zaleplon,ZALEPLON,SD,3,54
2018,Zolpidem Tartrate,AMBIEN,SD,3,10
2018,Zolpidem Tartrate,AMBIEN CR,SD,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SD,3,826
2018,Eszopiclone,ESZOPICLONE,SD,4,208
2018,Zaleplon,ZALEPLON,SD,4,40
2018,Zolpidem Tartrate,AMBIEN,SD,4,20
2018,Zolpidem Tartrate,AMBIEN CR,SD,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SD,4,792
2018,Eszopiclone,ESZOPICLONE,TN,1,337
2018,Zaleplon,ZALEPLON,TN,1,91
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,1,2699
2018,Eszopiclone,ESZOPICLONE,TN,2,368
2018,Zaleplon,ZALEPLON,TN,2,103
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,2,2475
2018,Eszopiclone,ESZOPICLONE,TN,3,389
2018,Zaleplon,ZALEPLON,TN,3,100
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,3,2331
2018,Eszopiclone,ESZOPICLONE,TN,4,368
2018,Zaleplon,ZALEPLON,TN,4,83
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,4,2114
2018,Eszopiclone,ESZOPICLONE,TX,1,1383
2018,Eszopiclone,LUNESTA,TX,1,65
2018,Zaleplon,ZALEPLON,TX,1,230
2018,Zolpidem Tartrate,AMBIEN,TX,1,105
2018,Zolpidem Tartrate,AMBIEN CR,TX,1,83
2018,Zolpidem Tartrate,EDLUAR,TX,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,1,25628
2018,Eszopiclone,ESZOPICLONE,TX,2,1388
2018,Eszopiclone,LUNESTA,TX,2,53
2018,Zaleplon,SONATA,TX,2,20
2018,Zaleplon,ZALEPLON,TX,2,235
2018,Zolpidem Tartrate,AMBIEN,TX,2,109
2018,Zolpidem Tartrate,AMBIEN CR,TX,2,89
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,2,24841
2018,Eszopiclone,ESZOPICLONE,TX,3,1332
2018,Eszopiclone,LUNESTA,TX,3,35
2018,Zaleplon,SONATA,TX,3,10
2018,Zaleplon,ZALEPLON,TX,3,183
2018,Zolpidem Tartrate,AMBIEN,TX,3,100
2018,Zolpidem Tartrate,AMBIEN CR,TX,3,85
2018,Zolpidem Tartrate,EDLUAR,TX,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,3,23808
2018,Eszopiclone,ESZOPICLONE,TX,4,1339
2018,Eszopiclone,LUNESTA,TX,4,24
2018,Zaleplon,ZALEPLON,TX,4,175
2018,Zolpidem Tartrate,AMBIEN,TX,4,98
2018,Zolpidem Tartrate,AMBIEN CR,TX,4,68
2018,Zolpidem Tartrate,EDLUAR,TX,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,4,22968
2018,Eszopiclone,ESZOPICLONE,UT,1,451
2018,Zaleplon,ZALEPLON,UT,1,134
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,1,4498
2018,Eszopiclone,ESZOPICLONE,UT,2,453
2018,Zaleplon,ZALEPLON,UT,2,159
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,2,4368
2018,Eszopiclone,ESZOPICLONE,UT,3,457
2018,Zaleplon,ZALEPLON,UT,3,147
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,3,4109
2018,Eszopiclone,ESZOPICLONE,UT,4,461
2018,Zaleplon,ZALEPLON,UT,4,160
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,4,3992
2018,Eszopiclone,ESZOPICLONE,VA,1,654
2018,Eszopiclone,LUNESTA,VA,1,30
2018,Zaleplon,ZALEPLON,VA,1,174
2018,Zolpidem Tartrate,AMBIEN,VA,1,10
2018,Zolpidem Tartrate,AMBIEN CR,VA,1,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,1,8924
2018,Eszopiclone,ESZOPICLONE,VA,2,640
2018,Eszopiclone,LUNESTA,VA,2,20
2018,Zaleplon,ZALEPLON,VA,2,133
2018,Zolpidem Tartrate,AMBIEN,VA,2,10
2018,Zolpidem Tartrate,AMBIEN CR,VA,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,2,8048
2018,Eszopiclone,ESZOPICLONE,VA,3,612
2018,Zaleplon,ZALEPLON,VA,3,159
2018,Zolpidem Tartrate,AMBIEN,VA,3,20
2018,Zolpidem Tartrate,AMBIEN CR,VA,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,3,8103
2018,Eszopiclone,ESZOPICLONE,VA,4,638
2018,Zaleplon,ZALEPLON,VA,4,113
2018,Zolpidem Tartrate,AMBIEN,VA,4,10
2018,Zolpidem Tartrate,AMBIEN CR,VA,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,4,7960
2018,Eszopiclone,ESZOPICLONE,VT,1,259
2018,Eszopiclone,LUNESTA,VT,1,26
2018,Zaleplon,ZALEPLON,VT,1,100
2018,Zolpidem Tartrate,AMBIEN,VT,1,20
2018,Zolpidem Tartrate,AMBIEN CR,VT,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,1,2252
2018,Eszopiclone,ESZOPICLONE,VT,2,262
2018,Eszopiclone,LUNESTA,VT,2,37
2018,Zaleplon,ZALEPLON,VT,2,98
2018,Zolpidem Tartrate,AMBIEN,VT,2,13
2018,Zolpidem Tartrate,AMBIEN CR,VT,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,2,2123
2018,Eszopiclone,ESZOPICLONE,VT,3,213
2018,Eszopiclone,LUNESTA,VT,3,27
2018,Zaleplon,ZALEPLON,VT,3,105
2018,Zolpidem Tartrate,AMBIEN,VT,3,20
2018,Zolpidem Tartrate,AMBIEN CR,VT,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,3,1938
2018,Eszopiclone,ESZOPICLONE,VT,4,202
2018,Eszopiclone,LUNESTA,VT,4,10
2018,Zaleplon,ZALEPLON,VT,4,96
2018,Zolpidem Tartrate,AMBIEN,VT,4,15
2018,Zolpidem Tartrate,AMBIEN CR,VT,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,4,1894
2018,Eszopiclone,ESZOPICLONE,WA,1,649
2018,Eszopiclone,LUNESTA,WA,1,10
2018,Zaleplon,ZALEPLON,WA,1,651
2018,Zolpidem Tartrate,AMBIEN,WA,1,10
2018,Zolpidem Tartrate,AMBIEN CR,WA,1,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,1,15703
2018,Eszopiclone,ESZOPICLONE,WA,2,584
2018,Eszopiclone,LUNESTA,WA,2,10
2018,Zaleplon,ZALEPLON,WA,2,661
2018,Zolpidem Tartrate,AMBIEN,WA,2,10
2018,Zolpidem Tartrate,AMBIEN CR,WA,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,2,14944
2018,Eszopiclone,ESZOPICLONE,WA,3,602
2018,Eszopiclone,LUNESTA,WA,3,10
2018,Zaleplon,ZALEPLON,WA,3,688
2018,Zolpidem Tartrate,AMBIEN,WA,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,3,14301
2018,Eszopiclone,ESZOPICLONE,WA,4,577
2018,Eszopiclone,LUNESTA,WA,4,10
2018,Zaleplon,ZALEPLON,WA,4,684
2018,Zolpidem Tartrate,AMBIEN,WA,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,4,13911
2018,Eszopiclone,ESZOPICLONE,WI,1,1065
2018,Eszopiclone,LUNESTA,WI,1,36
2018,Zaleplon,ZALEPLON,WI,1,709
2018,Zolpidem Tartrate,AMBIEN,WI,1,10
2018,Zolpidem Tartrate,AMBIEN CR,WI,1,20
2018,Zolpidem Tartrate,INTERMEZZO,WI,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,1,17531
2018,Zolpidem Tartrate,ZOLPIMIST,WI,1,10
2018,Eszopiclone,ESZOPICLONE,WI,2,1163
2018,Eszopiclone,LUNESTA,WI,2,20
2018,Zaleplon,ZALEPLON,WI,2,661
2018,Zolpidem Tartrate,AMBIEN,WI,2,10
2018,Zolpidem Tartrate,AMBIEN CR,WI,2,20
2018,Zolpidem Tartrate,INTERMEZZO,WI,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,2,16686
2018,Zolpidem Tartrate,ZOLPIMIST,WI,2,10
2018,Eszopiclone,ESZOPICLONE,WI,3,1223
2018,Eszopiclone,LUNESTA,WI,3,30
2018,Zaleplon,ZALEPLON,WI,3,587
2018,Zolpidem Tartrate,AMBIEN,WI,3,10
2018,Zolpidem Tartrate,AMBIEN CR,WI,3,20
2018,Zolpidem Tartrate,INTERMEZZO,WI,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,3,15783
2018,Eszopiclone,ESZOPICLONE,WI,4,1313
2018,Eszopiclone,LUNESTA,WI,4,30
2018,Zaleplon,ZALEPLON,WI,4,634
2018,Zolpidem Tartrate,AMBIEN,WI,4,20
2018,Zolpidem Tartrate,AMBIEN CR,WI,4,20
2018,Zolpidem Tartrate,INTERMEZZO,WI,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,4,15512
2018,Zolpidem Tartrate,ZOLPIMIST,WI,4,10
2018,Eszopiclone,ESZOPICLONE,WV,1,121
2018,Zaleplon,ZALEPLON,WV,1,10
2018,Zolpidem Tartrate,EDLUAR,WV,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,1,5106
2018,Eszopiclone,ESZOPICLONE,WV,2,102
2018,Zaleplon,ZALEPLON,WV,2,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,2,4657
2018,Eszopiclone,ESZOPICLONE,WV,3,106
2018,Zaleplon,ZALEPLON,WV,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,3,4352
2018,Eszopiclone,ESZOPICLONE,WV,4,114
2018,Zaleplon,ZALEPLON,WV,4,30
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,4,4071
2018,Eszopiclone,ESZOPICLONE,WY,1,70
2018,Zaleplon,ZALEPLON,WY,1,30
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,1,527
2018,Eszopiclone,ESZOPICLONE,WY,2,80
2018,Zaleplon,ZALEPLON,WY,2,60
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,2,518
2018,Eszopiclone,ESZOPICLONE,WY,3,110
2018,Zaleplon,ZALEPLON,WY,3,50
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,3,573
2018,Eszopiclone,ESZOPICLONE,WY,4,120
2018,Zaleplon,ZALEPLON,WY,4,70
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,4,545
2019,Eszopiclone,ESZOPICLONE,AK,1,320
2019,Zaleplon,ZALEPLON,AK,1,105
2019,Zolpidem Tartrate,AMBIEN CR,AK,1,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,1,2086
2019,Eszopiclone,ESZOPICLONE,AK,2,307
2019,Zaleplon,ZALEPLON,AK,2,99
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,2,1930
2019,Eszopiclone,ESZOPICLONE,AK,3,317
2019,Zaleplon,ZALEPLON,AK,3,89
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,3,1760
2019,Eszopiclone,ESZOPICLONE,AK,4,279
2019,Zaleplon,ZALEPLON,AK,4,115
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,4,1567
2019,Eszopiclone,ESZOPICLONE,AL,1,585
2019,Zaleplon,ZALEPLON,AL,1,79
2019,Zolpidem Tartrate,AMBIEN,AL,1,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,1,3081
2019,Eszopiclone,ESZOPICLONE,AL,2,611
2019,Zaleplon,ZALEPLON,AL,2,62
2019,Zolpidem Tartrate,AMBIEN,AL,2,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,2,2931
2019,Eszopiclone,ESZOPICLONE,AL,3,588
2019,Zaleplon,ZALEPLON,AL,3,90
2019,Zolpidem Tartrate,AMBIEN,AL,3,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,3,2404
2019,Eszopiclone,ESZOPICLONE,AL,4,607
2019,Zaleplon,ZALEPLON,AL,4,95
2019,Zolpidem Tartrate,AMBIEN,AL,4,20
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,4,2399
2019,Eszopiclone,ESZOPICLONE,AR,1,70
2019,Zaleplon,ZALEPLON,AR,1,478
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,1,5977
2019,Eszopiclone,ESZOPICLONE,AR,2,110
2019,Zaleplon,ZALEPLON,AR,2,489
2019,Zolpidem Tartrate,AMBIEN,AR,2,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,2,5913
2019,Eszopiclone,ESZOPICLONE,AR,3,150
2019,Zaleplon,ZALEPLON,AR,3,495
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,3,5528
2019,Eszopiclone,ESZOPICLONE,AR,4,140
2019,Zaleplon,ZALEPLON,AR,4,484
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,4,5295
2019,Eszopiclone,ESZOPICLONE,AZ,1,1009
2019,Eszopiclone,LUNESTA,AZ,1,10
2019,Zaleplon,ZALEPLON,AZ,1,263
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,1,13051
2019,Eszopiclone,ESZOPICLONE,AZ,2,945
2019,Eszopiclone,LUNESTA,AZ,2,10
2019,Zaleplon,ZALEPLON,AZ,2,237
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,2,12439
2019,Eszopiclone,ESZOPICLONE,AZ,3,874
2019,Eszopiclone,LUNESTA,AZ,3,10
2019,Zaleplon,ZALEPLON,AZ,3,249
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,3,11768
2019,Eszopiclone,ESZOPICLONE,AZ,4,830
2019,Eszopiclone,LUNESTA,AZ,4,10
2019,Zaleplon,ZALEPLON,AZ,4,209
2019,Zolpidem Tartrate,AMBIEN CR,AZ,4,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,4,11354
2019,Eszopiclone,ESZOPICLONE,CA,1,2911
2019,Eszopiclone,LUNESTA,CA,1,30
2019,Zaleplon,ZALEPLON,CA,1,801
2019,Zolpidem Tartrate,AMBIEN,CA,1,60
2019,Zolpidem Tartrate,AMBIEN CR,CA,1,46
2019,Zolpidem Tartrate,INTERMEZZO,CA,1,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,1,62802
2019,Eszopiclone,ESZOPICLONE,CA,2,3014
2019,Eszopiclone,LUNESTA,CA,2,30
2019,Zaleplon,ZALEPLON,CA,2,777
2019,Zolpidem Tartrate,AMBIEN,CA,2,66
2019,Zolpidem Tartrate,AMBIEN CR,CA,2,43
2019,Zolpidem Tartrate,EDLUAR,CA,2,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,2,60783
2019,Eszopiclone,ESZOPICLONE,CA,3,2891
2019,Eszopiclone,LUNESTA,CA,3,20
2019,Zaleplon,ZALEPLON,CA,3,688
2019,Zolpidem Tartrate,AMBIEN,CA,3,59
2019,Zolpidem Tartrate,AMBIEN CR,CA,3,41
2019,Zolpidem Tartrate,EDLUAR,CA,3,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,3,57877
2019,Eszopiclone,ESZOPICLONE,CA,4,2860
2019,Eszopiclone,LUNESTA,CA,4,20
2019,Zaleplon,ZALEPLON,CA,4,682
2019,Zolpidem Tartrate,AMBIEN,CA,4,63
2019,Zolpidem Tartrate,AMBIEN CR,CA,4,29
2019,Zolpidem Tartrate,EDLUAR,CA,4,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,4,55578
2019,Eszopiclone,ESZOPICLONE,CO,1,2467
2019,Eszopiclone,LUNESTA,CO,1,20
2019,Zaleplon,ZALEPLON,CO,1,422
2019,Zolpidem Tartrate,AMBIEN,CO,1,20
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,1,10302
2019,Eszopiclone,ESZOPICLONE,CO,2,2507
2019,Eszopiclone,LUNESTA,CO,2,30
2019,Zaleplon,ZALEPLON,CO,2,397
2019,Zolpidem Tartrate,AMBIEN,CO,2,20
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,2,10594
2019,Eszopiclone,ESZOPICLONE,CO,3,2548
2019,Eszopiclone,LUNESTA,CO,3,30
2019,Zaleplon,ZALEPLON,CO,3,452
2019,Zolpidem Tartrate,AMBIEN,CO,3,20
2019,Zolpidem Tartrate,AMBIEN CR,CO,3,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,3,10737
2019,Eszopiclone,ESZOPICLONE,CO,4,2373
2019,Eszopiclone,LUNESTA,CO,4,30
2019,Zaleplon,ZALEPLON,CO,4,403
2019,Zolpidem Tartrate,AMBIEN,CO,4,20
2019,Zolpidem Tartrate,AMBIEN CR,CO,4,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,4,9670
2019,Eszopiclone,ESZOPICLONE,CT,1,999
2019,Eszopiclone,LUNESTA,CT,1,53
2019,Zaleplon,ZALEPLON,CT,1,106
2019,Zolpidem Tartrate,AMBIEN,CT,1,57
2019,Zolpidem Tartrate,AMBIEN CR,CT,1,43
2019,Zolpidem Tartrate,EDLUAR,CT,1,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,1,13202
2019,Zolpidem Tartrate,ZOLPIMIST,CT,1,10
2019,Eszopiclone,ESZOPICLONE,CT,2,988
2019,Eszopiclone,LUNESTA,CT,2,49
2019,Zaleplon,ZALEPLON,CT,2,113
2019,Zolpidem Tartrate,AMBIEN,CT,2,65
2019,Zolpidem Tartrate,AMBIEN CR,CT,2,45
2019,Zolpidem Tartrate,EDLUAR,CT,2,10
2019,Zolpidem Tartrate,INTERMEZZO,CT,2,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,2,12747
2019,Eszopiclone,ESZOPICLONE,CT,3,931
2019,Eszopiclone,LUNESTA,CT,3,59
2019,Zaleplon,ZALEPLON,CT,3,135
2019,Zolpidem Tartrate,AMBIEN,CT,3,56
2019,Zolpidem Tartrate,AMBIEN CR,CT,3,38
2019,Zolpidem Tartrate,EDLUAR,CT,3,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,3,12116
2019,Eszopiclone,ESZOPICLONE,CT,4,972
2019,Eszopiclone,LUNESTA,CT,4,40
2019,Zaleplon,ZALEPLON,CT,4,130
2019,Zolpidem Tartrate,AMBIEN,CT,4,51
2019,Zolpidem Tartrate,AMBIEN CR,CT,4,38
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,4,11781
2019,Zolpidem Tartrate,ZOLPIMIST,CT,4,10
2019,Eszopiclone,ESZOPICLONE,DC,1,90
2019,Zaleplon,ZALEPLON,DC,1,50
2019,Zolpidem Tartrate,AMBIEN CR,DC,1,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,1,1868
2019,Eszopiclone,ESZOPICLONE,DC,2,120
2019,Zaleplon,ZALEPLON,DC,2,70
2019,Zolpidem Tartrate,AMBIEN CR,DC,2,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,2,1819
2019,Eszopiclone,ESZOPICLONE,DC,3,130
2019,Zaleplon,ZALEPLON,DC,3,90
2019,Zolpidem Tartrate,AMBIEN CR,DC,3,10
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,3,1779
2019,Eszopiclone,ESZOPICLONE,DC,4,160
2019,Zaleplon,ZALEPLON,DC,4,70
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,4,1755
